"Human" "Chimpanzee" "Bonobo" "Gorilla" "Orangutan" "Macaque" "Mouse" "Opossum" "Platypus" "Chicken"
"ENSG00000174948" 0 0 0 0 0 0 0 0 0 0
"ENSG00000115687" 0 0 0 0 0 0 1 0 0 0
"ENSG00000109511" 0 0 0 0 0 0 0 0 0 0
"ENSG00000112679" 0 0 0 0 0 0 0 0 0 0
"ENSG00000109089" 0 0 0 0 0 0 0 0 0 0
"ENSG00000172350" 0 0 0 0 0 0 0 0 0 0
"ENSG00000178217" 0 0 0 0 0 0 0 0 0 0
"ENSG00000160185" 0 0 0 0 0 0 0 0 0 0
"ENSG00000141314" 0 0 0 0 0 0 0 0 0 1
"ENSG00000132170" 0 0 0 0 0 0 0 0 0 0
"ENSG00000122735" 0 0 0 0 0 1 0 1 0 0
"ENSG00000143194" 0 0 0 0 0 0 0 0 0 0
"ENSG00000167104" 0 0 0 0 0 0 0 0 0 0
"ENSG00000177663" 1 0 0 0 0 0 0 0 0 0
"ENSG00000144481" 0 0 0 0 0 0 0 0 0 0
"ENSG00000187391" 0 0 0 0 0 0 0 0 0 0
"ENSG00000135205" 0 0 0 0 0 0 0 0 0 1
"ENSG00000099785" 0 0 0 0 0 0 0 1 0 0
"ENSG00000109670" 0 0 0 0 0 0 0 0 0 0
"ENSG00000066322" 0 0 0 0 0 0 0 0 0 0
"ENSG00000073921" 0 0 0 0 0 0 0 0 0 0
"ENSG00000175866" 1 0 0 0 0 0 0 0 0 0
"ENSG00000164113" 0 0 0 0 0 0 0 0 0 0
"ENSG00000149573" 0 0 0 0 0 0 0 0 0 0
"ENSG00000122642" 0 0 0 0 0 0 0 0 0 0
"ENSG00000157693" 0 0 0 0 0 0 0 0 0 0
"ENSG00000204160" 0 0 0 0 0 0 0 0 0 0
"ENSG00000148408" 0 0 0 0 0 0 0 0 0 0
"ENSG00000178172" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163517" 0 0 0 0 0 0 0 0 0 0
"ENSG00000011198" 0 0 0 0 0 0 0 0 0 0
"ENSG00000138190" 0 0 0 0 0 0 0 0 0 0
"ENSG00000073849" 0 1 0 0 0 0 0 0 0 0
"ENSG00000147383" 0 0 0 0 0 0 0 0 0 0
"ENSG00000183798" 1 0 0 0 0 0 1 0 0 0
"ENSG00000204052" 0 0 0 1 0 0 0 0 0 0
"ENSG00000010818" 0 0 0 0 0 0 0 0 0 0
"ENSG00000071967" 0 0 0 0 0 0 0 0 0 0
"ENSG00000154975" 0 0 0 0 0 0 0 0 0 0
"ENSG00000112078" 0 0 0 0 0 0 0 0 0 0
"ENSG00000138308" 0 0 0 0 0 0 0 0 0 0
"ENSG00000130720" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165516" 0 0 0 0 0 0 0 0 0 0
"ENSG00000123091" 0 0 0 0 0 0 0 0 0 0
"ENSG00000176209" 0 1 0 0 0 0 0 0 0 0
"ENSG00000178761" 0 0 0 0 0 0 0 0 0 0
"ENSG00000156970" 1 0 0 1 0 0 0 0 0 0
"ENSG00000163382" 0 0 0 0 0 0 0 0 0 0
"ENSG00000145781" 0 0 0 0 0 0 0 0 0 0
"ENSG00000182255" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163377" 0 0 0 0 0 0 0 0 0 0
"ENSG00000170836" 0 0 0 0 0 0 0 0 0 0
"ENSG00000124356" 0 0 0 0 0 0 0 0 0 1
"ENSG00000239306" 0 0 0 0 0 0 0 0 0 0
"ENSG00000072803" 0 0 0 0 0 0 0 0 0 0
"ENSG00000124201" 0 0 0 0 0 0 0 0 0 0
"ENSG00000143819" 0 0 0 0 0 0 0 0 0 0
"ENSG00000119946" 0 0 0 0 0 0 0 0 0 0
"ENSG00000088451" 0 0 0 0 0 0 0 0 0 0
"ENSG00000153487" 0 0 0 0 0 0 0 0 0 0
"ENSG00000070388" 0 0 0 0 0 0 0 0 0 0
"ENSG00000143228" 0 0 0 0 0 0 0 0 0 0
"ENSG00000145384" 0 0 0 0 0 0 0 0 0 0
"ENSG00000048405" 0 0 0 0 0 0 0 0 0 0
"ENSG00000156642" 0 0 0 0 0 0 0 0 0 0
"ENSG00000196730" 0 0 0 0 0 0 0 0 0 0
"ENSG00000118434" 0 0 0 0 0 0 0 0 0 0
"ENSG00000206075" 0 0 0 0 0 0 0 0 0 0
"ENSG00000196743" 0 0 0 0 0 0 0 0 0 0
"ENSG00000101040" 0 0 0 0 0 0 0 0 0 0
"ENSG00000126010" 0 0 0 0 0 0 0 0 0 0
"ENSG00000047648" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163625" 0 0 0 0 0 0 0 0 0 0
"ENSG00000143162" 0 0 0 0 0 0 0 0 0 0
"ENSG00000039523" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100601" 0 0 0 0 0 0 0 0 1 0
"ENSG00000189091" 0 0 0 0 0 0 0 0 0 0
"ENSG00000182631" 0 0 0 0 0 0 0 0 0 0
"ENSG00000187123" 0 0 0 0 0 0 0 0 0 0
"ENSG00000170915" 0 0 0 0 0 0 0 0 0 0
"ENSG00000166558" 0 0 0 0 0 0 0 1 0 0
"ENSG00000103415" 0 0 0 0 0 0 0 0 0 0
"ENSG00000188130" 1 0 0 0 0 0 0 0 0 0
"ENSG00000164331" 0 0 0 0 0 0 0 0 0 0
"ENSG00000152932" 0 0 0 0 0 0 0 0 0 0
"ENSG00000171488" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165474" 0 0 0 0 0 0 1 0 0 0
"ENSG00000102996" 0 0 0 0 0 0 0 0 0 0
"ENSG00000164172" 0 0 0 0 0 0 0 0 0 0
"ENSG00000183977" 1 0 0 0 1 0 0 0 0 0
"ENSG00000126882" 1 0 0 0 0 0 1 0 0 0
"ENSG00000124140" 0 0 0 0 0 0 0 0 0 0
"ENSG00000137497" 0 0 0 0 0 0 0 0 0 0
"ENSG00000149557" 0 0 0 0 0 0 0 0 0 0
"ENSG00000106263" 0 0 0 0 0 0 0 0 0 0
"ENSG00000151948" 0 0 0 0 0 0 0 0 0 0
"ENSG00000166676" 1 1 1 1 1 1 1 0 1 0
"ENSG00000106459" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165606" 0 0 0 0 0 0 0 0 0 0
"ENSG00000198807" 0 0 0 0 0 0 0 0 1 0
"ENSG00000184384" 1 0 0 0 0 0 0 0 0 0
"ENSG00000188735" 1 0 0 0 0 0 0 0 0 1
"ENSG00000142661" 1 0 0 0 0 0 0 0 0 0
"ENSG00000130640" 0 0 0 0 0 0 0 0 0 0
"ENSG00000150403" 0 0 0 0 0 0 0 0 0 0
"ENSG00000151575" 0 0 0 0 0 0 0 0 0 0
"ENSG00000106038" 1 0 0 0 0 0 0 0 0 0
"ENSG00000118971" 0 0 0 0 0 0 0 0 0 0
"ENSG00000121904" 0 0 0 0 0 0 0 0 0 0
"ENSG00000136805" 0 0 0 0 0 0 0 0 0 0
"ENSG00000117410" 0 0 0 0 0 0 0 0 0 0
"ENSG00000101104" 0 0 0 0 0 0 0 0 0 0
"ENSG00000025434" 1 0 0 0 0 1 0 0 0 0
"ENSG00000140832" 1 1 1 0 0 1 0 1 0 0
"ENSG00000138395" 0 0 0 0 0 0 0 0 0 0
"ENSG00000144857" 1 0 0 1 0 0 0 0 0 1
"ENSG00000165868" 1 0 0 0 0 0 0 0 0 0
"ENSG00000198794" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165990" 0 0 0 0 0 0 1 0 0 1
"ENSG00000154856" 0 0 0 0 0 0 0 0 0 0
"ENSG00000113356" 0 1 0 0 0 1 0 0 0 0
"ENSG00000155307" 0 0 0 0 0 0 0 0 0 0
"ENSG00000170417" 0 0 0 0 0 0 0 0 0 0
"ENSG00000119421" 0 0 0 0 0 0 0 0 0 0
"ENSG00000137880" 0 0 0 0 0 0 0 0 0 0
"ENSG00000137955" 0 0 0 0 0 0 0 0 0 0
"ENSG00000102978" 0 0 0 0 0 0 1 0 0 0
"ENSG00000005812" 1 0 0 0 0 0 0 0 0 0
"ENSG00000159263" 0 0 0 0 0 0 0 0 0 0
"ENSG00000161057" 0 0 0 0 0 0 0 0 0 0
"ENSG00000182645" 0 0 0 0 0 0 0 0 0 0
"ENSG00000023287" 0 0 0 0 0 0 0 0 0 0
"ENSG00000182132" 0 0 0 0 0 0 0 0 0 0
"ENSG00000112664" 1 0 0 0 0 0 0 0 0 0
"ENSG00000178445" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165355" 0 0 0 0 0 0 0 0 0 0
"ENSG00000078070" 0 0 0 0 0 0 0 0 0 0
"ENSG00000197860" 0 0 0 0 0 0 1 0 0 0
"ENSG00000152953" 0 0 0 0 0 0 0 0 0 0
"ENSG00000130024" 1 1 1 0 0 0 0 0 0 0
"ENSG00000103089" 0 0 0 0 0 0 0 0 0 0
"ENSG00000170584" 0 0 0 0 0 0 0 0 0 0
"ENSG00000118276" 1 0 0 0 0 0 0 0 0 0
"ENSG00000117174" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100346" 0 0 0 0 0 0 0 0 0 0
"ENSG00000178662" 0 0 0 0 0 0 0 0 0 0
"ENSG00000140983" 0 0 0 0 0 0 0 0 0 0
"ENSG00000139132" 0 0 0 0 0 0 0 0 0 0
"ENSG00000168234" 0 0 0 0 0 0 0 0 0 0
"ENSG00000140025" 0 0 0 0 0 0 0 0 0 0
"ENSG00000125304" 0 0 0 0 0 0 0 0 0 0
"ENSG00000101447" 0 0 0 0 0 0 0 0 0 0
"ENSG00000028116" 1 1 1 1 1 0 1 0 1 0
"ENSG00000139719" 0 0 0 0 0 0 0 1 0 0
"ENSG00000148358" 0 0 0 0 0 0 0 0 0 0
"ENSG00000185917" 1 0 0 0 0 0 0 0 0 0
"ENSG00000104142" 0 0 0 0 0 0 0 0 0 0
"ENSG00000111305" 0 0 0 0 0 0 1 0 0 0
"ENSG00000157911" 0 0 0 1 1 1 0 0 0 0
"ENSG00000141258" 0 0 0 0 0 0 0 0 0 0
"ENSG00000091181" 0 0 0 0 0 0 0 0 0 0
"ENSG00000152422" 0 0 0 0 0 0 0 0 0 0
"ENSG00000198561" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165219" 0 0 0 0 0 0 0 0 0 0
"ENSG00000029725" 0 0 0 0 0 0 0 0 0 0
"ENSG00000137166" 0 0 0 0 0 0 0 0 0 0
"ENSG00000104365" 0 0 0 0 0 0 0 0 0 0
"ENSG00000151692" 0 0 0 0 0 0 0 0 0 0
"ENSG00000177096" 0 0 0 0 0 0 0 0 1 0
"ENSG00000117543" 1 0 0 0 1 0 0 0 0 0
"ENSG00000166257" 0 0 0 0 0 0 0 0 0 0
"ENSG00000198604" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165997" 0 0 0 0 0 0 0 0 0 0
"ENSG00000120162" 0 0 0 0 0 0 0 0 0 0
"ENSG00000113716" 0 0 0 1 0 0 0 0 0 0
"ENSG00000147041" 0 0 0 0 0 0 0 0 0 0
"ENSG00000181045" 0 0 0 0 0 0 0 0 0 1
"ENSG00000171311" 0 0 0 0 0 0 0 0 0 0
"ENSG00000058729" 0 0 0 0 0 0 0 0 0 0
"ENSG00000175066" 0 0 0 0 0 0 0 0 0 0
"ENSG00000120658" 0 0 0 0 0 0 0 0 0 0
"ENSG00000170776" 0 0 0 0 0 0 0 0 0 0
"ENSG00000137221" 0 0 0 0 0 0 0 0 0 0
"ENSG00000072682" 0 0 0 0 0 0 0 0 0 0
"ENSG00000124225" 0 0 0 0 0 0 0 0 0 0
"ENSG00000173269" 0 0 0 0 0 0 0 0 0 0
"ENSG00000180776" 1 0 0 0 0 0 0 0 0 0
"ENSG00000103037" 1 1 1 1 0 0 0 0 0 0
"ENSG00000239900" 0 0 0 0 0 0 0 0 0 0
"ENSG00000112041" 0 0 0 0 0 0 0 0 0 0
"ENSG00000130559" 1 0 0 0 0 0 0 0 0 0
"ENSG00000087470" 0 0 0 0 0 0 0 0 0 0
"ENSG00000057757" 0 0 0 0 0 0 0 0 0 0
"ENSG00000180694" 0 0 0 0 0 0 0 0 0 0
"ENSG00000157211" 1 0 0 0 0 0 0 0 0 0
"ENSG00000123096" 0 0 0 0 0 0 0 0 0 0
"ENSG00000130234" 0 0 0 0 0 0 0 0 0 0
"ENSG00000086991" 0 0 0 0 0 0 0 0 0 0
"ENSG00000005156" 0 0 0 0 0 0 1 0 0 0
"ENSG00000100427" 1 0 0 0 0 0 0 0 0 0
"ENSG00000187871" 0 0 0 0 0 0 0 0 0 0
"ENSG00000186862" 1 0 0 1 0 0 1 0 0 0
"ENSG00000197702" 0 0 0 0 0 0 0 0 0 0
"ENSG00000140538" 0 0 0 0 0 0 0 0 0 0
"ENSG00000177479" 0 0 0 0 0 0 0 0 0 0
"ENSG00000164532" 0 0 0 0 0 0 0 0 0 0
"ENSG00000186075" 0 0 0 0 0 0 0 0 0 0
"ENSG00000010256" 0 0 0 0 0 0 0 0 0 0
"ENSG00000065491" 0 0 0 0 0 0 0 0 0 0
"ENSG00000137198" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100345" 0 0 0 0 0 0 0 0 0 0
"ENSG00000111711" 0 0 0 0 0 0 0 0 0 0
"ENSG00000113100" 0 0 0 0 0 0 0 0 0 0
"ENSG00000143612" 0 0 0 0 0 0 0 0 0 0
"ENSG00000156017" 0 0 0 0 0 0 0 0 0 0
"ENSG00000175591" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163104" 0 0 0 0 0 0 0 0 0 0
"ENSG00000157657" 0 0 0 0 0 0 0 0 0 0
"ENSG00000081248" 0 0 0 0 0 0 0 0 0 0
"ENSG00000111371" 1 0 0 0 0 0 0 0 0 0
"ENSG00000113719" 0 0 0 0 0 0 0 0 0 0
"ENSG00000198515" 1 0 0 1 1 1 0 0 0 0
"ENSG00000155974" 0 0 0 0 0 0 0 0 0 0
"ENSG00000167536" 0 1 1 0 0 0 0 0 0 0
"ENSG00000116748" 0 0 0 0 0 0 0 0 0 0
"ENSG00000162039" 1 0 0 0 1 1 0 0 0 0
"ENSG00000166349" 0 0 0 0 0 0 0 0 0 0
"ENSG00000125398" 0 0 0 0 0 0 0 0 0 0
"ENSG00000141200" 0 0 0 0 0 0 0 0 0 0
"ENSG00000154099" 1 1 1 1 0 0 0 0 0 0
"ENSG00000007908" 0 0 0 0 0 0 0 0 0 0
"ENSG00000107874" 0 0 0 0 0 0 0 0 0 1
"ENSG00000213533" 1 0 1 0 0 0 0 0 0 0
"ENSG00000213380" 0 0 0 0 0 0 1 0 0 1
"ENSG00000114933" 1 0 0 0 0 0 0 0 0 0
"ENSG00000066027" 0 0 0 0 0 0 0 0 0 0
"ENSG00000172817" 0 0 0 0 0 0 0 0 0 0
"ENSG00000072736" 1 0 0 0 0 0 0 0 0 0
"ENSG00000178904" 0 0 0 0 0 0 0 0 0 0
"ENSG00000146618" 0 0 0 0 0 0 0 1 0 0
"ENSG00000186628" 0 0 0 0 0 0 1 0 0 0
"ENSG00000131459" 0 0 0 0 0 0 0 0 0 0
"ENSG00000185436" 0 0 0 0 0 0 0 0 0 0
"ENSG00000119912" 0 0 0 0 0 0 0 0 0 0
"ENSG00000187778" 0 0 0 0 0 0 0 0 0 0
"ENSG00000154781" 0 0 0 0 0 0 0 0 0 1
"ENSG00000145332" 1 0 0 0 0 0 0 0 0 0
"ENSG00000162511" 1 0 0 0 0 0 0 0 0 0
"ENSG00000171940" 1 0 0 0 0 0 0 0 0 0
"ENSG00000136542" 0 0 0 0 0 0 1 0 0 0
"ENSG00000196323" 0 0 0 0 0 0 0 0 0 0
"ENSG00000101546" 0 0 0 0 0 0 0 0 0 1
"ENSG00000181472" 1 0 0 0 0 0 1 0 0 0
"ENSG00000107593" 0 0 0 0 0 0 0 0 0 0
"ENSG00000160446" 0 0 0 0 0 0 0 1 0 0
"ENSG00000135823" 1 0 0 0 0 0 0 0 0 0
"ENSG00000170561" 0 0 0 0 0 0 0 0 0 0
"ENSG00000164124" 0 0 0 0 0 0 0 0 0 0
"ENSG00000172482" 0 0 0 0 0 0 0 0 0 0
"ENSG00000122435" 0 0 0 0 0 0 1 0 0 0
"ENSG00000135931" 0 0 0 0 0 0 0 0 0 0
"ENSG00000128573" 0 0 0 0 0 0 0 0 0 0
"ENSG00000164823" 0 0 0 0 0 0 0 0 0 0
"ENSG00000176658" 0 0 0 0 0 0 0 0 0 0
"ENSG00000101680" 0 0 0 0 0 0 0 1 0 0
"ENSG00000163638" 0 0 0 0 0 0 0 0 0 0
"ENSG00000111241" 0 0 0 0 0 0 0 0 0 0
"ENSG00000156273" 0 0 0 0 0 0 0 0 0 0
"ENSG00000101134" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163673" 0 0 0 0 0 0 0 0 0 0
"ENSG00000156687" 1 0 0 0 0 0 0 0 0 0
"ENSG00000156973" 0 0 0 0 0 0 0 0 0 0
"ENSG00000169554" 0 0 0 0 0 0 0 0 0 0
"ENSG00000185305" 0 0 0 0 0 0 0 0 0 0
"ENSG00000168748" 0 0 0 0 0 0 0 0 0 0
"ENSG00000156509" 1 0 0 0 0 0 0 0 0 0
"ENSG00000071564" 0 0 0 0 0 0 0 0 0 0
"ENSG00000164270" 0 0 0 0 0 0 0 0 0 0
"ENSG00000067533" 0 0 0 0 0 0 0 0 0 0
"ENSG00000121680" 0 0 0 0 0 0 0 0 0 0
"ENSG00000171714" 0 0 0 0 0 0 0 0 0 0
"ENSG00000197705" 0 0 0 0 0 0 1 0 0 0
"ENSG00000152939" 0 0 0 0 0 1 0 0 0 0
"ENSG00000139410" 0 0 0 0 0 0 0 0 0 0
"ENSG00000170075" 1 0 0 0 0 0 0 0 0 0
"ENSG00000125266" 0 0 0 0 0 0 0 0 0 0
"ENSG00000079950" 1 0 0 0 0 0 0 0 0 0
"ENSG00000174437" 0 0 0 0 0 0 0 0 0 0
"ENSG00000168036" 0 0 0 0 0 0 0 0 0 0
"ENSG00000147416" 0 0 0 0 0 0 0 0 0 0
"ENSG00000162694" 0 0 0 0 0 0 0 0 0 1
"ENSG00000143036" 0 0 0 0 0 0 0 0 0 0
"ENSG00000157330" 0 0 0 0 0 0 0 0 0 0
"ENSG00000004961" 0 0 0 0 0 0 0 0 0 0
"ENSG00000135835" 1 1 1 1 0 0 0 0 0 0
"ENSG00000115806" 0 0 0 0 0 0 0 0 0 0
"ENSG00000120071" 0 0 0 0 0 0 0 0 0 0
"ENSG00000155897" 0 0 0 0 0 0 0 0 0 0
"ENSG00000159346" 0 0 0 0 0 0 0 1 0 0
"ENSG00000154654" 0 0 0 0 0 0 0 0 0 0
"ENSG00000196504" 0 0 0 0 0 0 0 0 0 0
"ENSG00000135870" 1 0 0 0 0 0 0 0 0 0
"ENSG00000169255" 0 0 0 0 0 0 0 0 0 0
"ENSG00000151838" 1 1 1 1 0 0 0 0 0 1
"ENSG00000162929" 1 1 1 1 0 0 0 0 0 0
"ENSG00000176095" 0 0 0 0 0 0 0 0 0 0
"ENSG00000117758" 0 0 0 0 0 0 0 0 0 0
"ENSG00000153317" 0 0 0 0 0 0 0 0 0 0
"ENSG00000185231" 0 0 0 0 0 0 0 0 0 0
"ENSG00000048740" 0 0 0 0 0 0 0 0 0 0
"ENSG00000155886" 0 0 0 0 0 0 0 0 0 0
"ENSG00000125255" 0 0 0 0 0 0 0 0 0 0
"ENSG00000158560" 0 0 0 0 0 0 0 0 0 0
"ENSG00000019144" 0 0 0 0 0 0 0 0 0 0
"ENSG00000136770" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163069" 0 0 0 0 0 0 0 0 0 0
"ENSG00000170835" 1 0 0 0 0 0 0 0 0 0
"ENSG00000135040" 0 0 0 0 0 0 0 0 0 0
"ENSG00000094755" 0 0 0 0 0 0 0 0 0 0
"ENSG00000064309" 0 0 0 0 0 0 0 0 0 0
"ENSG00000072315" 0 0 0 0 0 0 0 0 0 0
"ENSG00000085415" 0 0 0 0 0 0 0 0 0 0
"ENSG00000197329" 0 0 0 0 0 0 0 0 0 0
"ENSG00000137825" 0 0 1 0 0 0 0 0 0 0
"ENSG00000133641" 0 0 0 0 1 0 0 0 0 0
"ENSG00000167123" 0 0 0 0 0 0 0 0 0 0
"ENSG00000149972" 0 0 0 0 0 0 0 0 0 0
"ENSG00000161526" 0 0 0 0 0 0 0 0 0 0
"ENSG00000073614" 0 0 0 0 0 0 0 0 0 0
"ENSG00000102901" 0 0 0 0 0 0 0 0 0 1
"ENSG00000152270" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100784" 0 0 0 0 0 0 0 0 0 0
"ENSG00000188986" 0 0 0 0 0 0 0 0 0 0
"ENSG00000103174" 0 0 0 0 0 0 0 0 0 0
"ENSG00000156504" 1 0 0 0 0 0 0 0 0 0
"ENSG00000197353" 0 0 0 0 0 0 0 0 0 0
"ENSG00000049239" 0 0 0 0 0 0 0 0 0 0
"ENSG00000180113" 0 0 0 0 0 0 0 0 0 0
"ENSG00000185163" 0 0 0 0 0 0 1 0 0 0
"ENSG00000065457" 0 0 0 0 0 0 0 0 0 0
"ENSG00000111732" 0 0 0 0 0 0 0 0 0 0
"ENSG00000069974" 0 0 0 0 0 0 0 0 0 0
"ENSG00000213551" 1 0 0 1 1 0 0 0 0 0
"ENSG00000136152" 0 0 0 0 0 0 0 0 0 0
"ENSG00000205060" 0 0 0 0 0 0 0 0 0 0
"ENSG00000160404" 0 0 0 0 0 0 0 0 0 0
"ENSG00000104626" 0 0 0 0 0 0 0 0 0 1
"ENSG00000162383" 0 0 0 0 1 0 0 0 0 0
"ENSG00000099810" 0 0 0 0 0 0 0 0 0 0
"ENSG00000167861" 0 0 0 0 0 0 0 0 0 0
"ENSG00000142611" 0 0 0 0 0 0 0 0 0 0
"ENSG00000156219" 0 0 0 0 0 0 0 0 0 0
"ENSG00000102572" 0 0 0 0 0 0 0 0 0 0
"ENSG00000108306" 0 0 0 0 0 0 0 0 0 0
"ENSG00000111199" 0 0 0 0 0 0 0 0 0 0
"ENSG00000127419" 0 0 0 0 0 0 0 0 0 0
"ENSG00000131808" 0 0 0 0 0 0 0 0 0 0
"ENSG00000102805" 0 0 0 0 0 0 0 0 0 0
"ENSG00000128607" 1 0 0 0 0 0 0 0 0 0
"ENSG00000133115" 0 0 0 0 0 0 0 0 0 1
"ENSG00000137414" 0 0 0 0 0 0 0 0 0 0
"ENSG00000168447" 0 0 0 0 0 0 0 0 0 0
"ENSG00000134247" 0 0 0 0 0 0 0 0 0 0
"ENSG00000131871" 0 0 0 0 0 0 0 0 0 0
"ENSG00000108061" 0 0 0 0 0 0 0 0 0 0
"ENSG00000164938" 0 0 0 0 0 0 0 0 0 0
"ENSG00000113494" 0 0 0 0 0 0 0 0 0 0
"ENSG00000075336" 0 0 0 0 0 0 0 0 0 0
"ENSG00000176623" 0 0 0 0 0 0 0 0 0 0
"ENSG00000158296" 0 0 0 0 0 0 0 0 0 0
"ENSG00000198042" 1 0 1 0 0 1 1 0 0 0
"ENSG00000165661" 1 0 0 0 0 0 0 0 0 0
"ENSG00000155906" 0 0 0 0 0 0 0 0 0 0
"ENSG00000137824" 0 0 0 0 0 0 0 0 0 0
"ENSG00000171763" 0 0 0 0 0 0 0 0 0 0
"ENSG00000080802" 0 0 0 0 0 0 0 0 0 0
"ENSG00000141433" 0 0 0 0 0 0 0 0 0 0
"ENSG00000104679" 0 0 0 0 0 0 0 0 0 0
"ENSG00000169862" 0 0 0 0 0 0 0 0 0 0
"ENSG00000134569" 0 0 0 0 0 0 0 0 0 0
"ENSG00000140945" 0 0 0 0 0 0 0 0 0 0
"ENSG00000085741" 0 0 0 0 0 0 0 0 0 0
"ENSG00000066135" 0 0 0 0 0 0 0 0 0 0
"ENSG00000019485" 1 0 0 0 0 0 0 0 0 0
"ENSG00000148341" 0 0 0 0 0 0 0 0 0 0
"ENSG00000148572" 0 0 0 0 0 0 0 0 0 0
"ENSG00000083635" 0 0 0 0 0 0 0 0 0 0
"ENSG00000138185" 0 0 0 0 0 0 0 0 0 0
"ENSG00000048052" 0 0 0 0 0 0 0 0 0 0
"ENSG00000167257" 0 0 0 1 1 0 0 0 0 0
"ENSG00000116396" 0 0 0 0 0 0 0 0 0 0
"ENSG00000157992" 0 0 0 0 0 0 0 0 0 0
"ENSG00000174231" 0 0 0 0 0 0 0 0 0 0
"ENSG00000140297" 0 0 0 0 1 0 0 0 0 0
"ENSG00000120549" 0 0 0 0 0 0 0 0 0 0
"ENSG00000133065" 0 0 0 0 0 0 0 0 0 1
"ENSG00000166507" 0 0 0 0 1 0 1 0 0 0
"ENSG00000174206" 0 0 0 0 0 0 0 0 0 0
"ENSG00000144331" 0 0 0 0 0 0 0 0 0 0
"ENSG00000100364" 0 0 0 0 0 0 0 0 0 0
"ENSG00000146399" 0 0 0 0 0 0 0 0 0 0
"ENSG00000166035" 0 0 0 0 0 0 0 0 0 0
"ENSG00000108292" 0 0 0 0 0 0 0 0 0 0
"ENSG00000156802" 0 0 0 0 0 0 0 0 0 0
"ENSG00000126215" 1 1 1 1 0 1 1 0 0 0
"ENSG00000125170" 1 0 0 0 0 0 1 0 0 1
"ENSG00000163975" 1 0 0 0 0 0 0 0 0 0
"ENSG00000197646" 0 0 0 0 0 0 0 0 0 1
"ENSG00000162144" 0 0 0 0 0 0 0 0 0 0
"ENSG00000169375" 0 0 0 0 0 0 0 0 0 0
"ENSG00000014257" 0 0 0 0 0 0 0 0 0 0
"ENSG00000170017" 0 0 0 0 0 0 0 0 0 0
"ENSG00000101049" 0 0 0 0 0 0 0 0 0 1
"ENSG00000162924" 0 0 0 0 0 0 0 0 0 0
"ENSG00000151498" 0 0 0 0 0 0 0 0 0 0
"ENSG00000198682" 0 1 0 0 0 0 0 0 0 0
"ENSG00000130703" 0 0 0 0 0 0 0 0 0 0
"ENSG00000149292" 0 0 0 0 0 0 0 0 0 0
"ENSG00000127533" 0 0 0 0 0 0 0 0 0 0
"ENSG00000069869" 0 0 0 0 0 0 0 0 0 0
"ENSG00000115970" 0 0 0 0 0 0 0 0 0 0
"ENSG00000151465" 0 0 0 0 0 0 0 0 0 0
"ENSG00000198900" 0 0 0 0 0 0 0 0 0 0
"ENSG00000166348" 0 0 0 0 0 0 0 0 0 0
"ENSG00000124813" 0 0 0 0 0 0 0 0 0 0
"ENSG00000165724" 0 0 0 0 0 0 0 0 0 0
"ENSG00000137936" 0 0 0 0 0 0 0 0 0 1
"ENSG00000153790" 0 0 0 0 0 0 0 0 0 0
"ENSG00000197872" 0 0 0 0 0 0 0 0 0 0
"ENSG00000118523" 0 0 0 0 0 0 0 0 0 0
"ENSG00000079819" 0 0 0 0 0 0 0 0 0 0
"ENSG00000183775" 0 0 0 0 0 0 0 0 0 0
"ENSG00000134352" 0 0 0 0 0 0 0 0 0 0
"ENSG00000132793" 1 0 0 0 0 0 0 0 0 0
"ENSG00000188921" 0 0 0 0 0 0 1 0 0 0
"ENSG00000163512" 0 0 0 0 0 0 0 0 0 0
"ENSG00000147852" 0 0 0 0 0 0 0 0 0 0
"ENSG00000153113" 0 0 0 0 0 0 0 0 0 0
"ENSG00000163686" 0 0 0 0 0 0 0 0 0 0
"ENSG00000171310" 0 0 0 0 0 0 0 0 0 0
"ENSG00000123685" 0 0 0 0 0 0 0 0 0 0
"ENSG00000102935" 0 0 0 0 0 0 0 0 0 0
"ENSG00000177108" 1 0 0 0 0 0 0 0 0 0
"ENSG00000115593" 0 0 0 0 0 0 0 0 0 0
"ENSG00000095951" 0 0 0 0 0 0 0 0 0 0
"ENSG00000134256" 1 0 0 0 0 0 0 0 0 0
"ENSG00000149100" 0 0 0 0 0 0 0 0 0 0
"ENSG00000136802" 0 0 0 0 0 1 1 0 0 0
"ENSG00000136044" 0 0 0 0 0 0 0 0 0 0
